asi_id,name,state,region_or_circle,district,location,latitude,longitude,primary_image,image_url,wikimedia_commons_category,protection_status
N-TN-C10,Nursing Sister’s House (Block I/3).,Tamil Nadu,Chennai Circle,Chennai,Chennai,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C11,Old British Infantry Officers Mess (Now Archaeological Dept. Office & Fort Museum) Block XXXVI-2.,Tamil Nadu,Chennai Circle,Chennai,Chennai,13.08065274417403,80.28768821404529,N-TN-C10 Old-British-Infantry-Officer’s-Mess 01.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/N-TN-C10_Old-British-Infantry-Officer%E2%80%99s-Mess_01.JPG?width=640,"Fort Museum, Chennai",Centrally Protected Monument of National Importance (ASI)
N-TN-C12,St. Mary’s Church with tablets laid on the ground and enclosed by a compound and a buried wall.,Tamil Nadu,Chennai Circle,Chennai,Chennai,13.0787,80.2866,Church steeple..JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Church_steeple..JPG?width=640,"St. Mary's Church, Chennai",Centrally Protected Monument of National Importance (ASI)
N-TN-C13,"Tomb of Elihu Yale and Joseph Hymmners in the compound of Law College, George town",Tamil Nadu,Chennai Circle,Chennai,"Law College, Chennai",13.087252466526051,80.28585712148687,David Yale and Thomas Tomb 3.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/David_Yale_and_Thomas_Tomb_3.JPG?width=640,Tomb of Elihu Yale and Joseph Hymmners,Centrally Protected Monument of National Importance (ASI)
N-TN-C14,"Wellesley’s House (Built in 1798), Block No.IV/13.",Tamil Nadu,Chennai Circle,Chennai,Chennai,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C15,Old Town Wall,Tamil Nadu,Chennai Circle,Chennai,Tondiarpet,13.103800591958935,80.28859561836501,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C16,Nithisvarasvami Temple,Tamil Nadu,Chennai Circle,Cuddalore,Srimushnam,11.40193598543643,79.40704578016194,Nithileswarar temple Srimushnam (4).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Nithileswarar_temple_Srimushnam_%284%29.jpg?width=640,"Nithileswarar temple, Srimushnam",Centrally Protected Monument of National Importance (ASI)
N-TN-C17,Chennaraya Perumal Temple Together With Adjacent Lands,Tamil Nadu,Chennai Circle,Dharmapuri,Adiyamankottai,12.0747,78.1189,Chennarayaperumaltemple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Chennarayaperumaltemple.jpg?width=640,Chennaraya Perumal Temple together with adjacent lands,Centrally Protected Monument of National Importance (ASI)
N-TN-C18,Jain Temple,Tamil Nadu,Chennai Circle,Erode,Mettupudur,11.249411769980533,77.50307480901299,"Jain temple, Mettupudur - Front (2).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Jain_temple%2C_Mettupudur_-_Front_%282%29.jpg?width=640,"Jain temple, Mettupudur, Erode",Centrally Protected Monument of National Importance (ASI)
N-TN-C19,Megalithic cists and cairns (survey no.222),Tamil Nadu,Chennai Circle,Chengalpattu,Agaram,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C20,Megalithic cists and cairns (survey nos. 111 &amp; 116),Tamil Nadu,Chennai Circle,Chengalpattu,Agaram,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C21,Urn burials,Tamil Nadu,Chennai Circle,Chengalpattu,Alattur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C22,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Amur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C23,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Anur,12.58952,79.97422,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C24,Megalithic cists and cairns (Ownership: Private land),Tamil Nadu,Chennai Circle,Chengalpattu,Araiyapakkam,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C25,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Atcharavakkam,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C26,Megalithic cists and cairns with stone circles,Tamil Nadu,Chennai Circle,Chengalpattu,Ayyanjeri,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C27,Megalithic Cairns and Cists,Tamil Nadu,Chennai Circle,Chengalpattu,Edakunram,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C28,Megalithic Cairns and Cists,Tamil Nadu,Chennai Circle,Chengalpattu,Gudalur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C29,Megalithic cists and cairns with stone circles,Tamil Nadu,Chennai Circle,Chengalpattu,Guduvancheri<br>(Vallamjeri),,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C30,Group of cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Kadapperi,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C31,"Cairns in the forest reserve at the foot of the 
Perumbair hills.",Tamil Nadu,Chennai Circle,Chengalpattu,Kadmalaiputhur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C32,Chromlechs,Tamil Nadu,Chennai Circle,Chengalpattu,Kadmalaiputhur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C33,Megalithic Cists and Cairns.,Tamil Nadu,Chennai Circle,Chengalpattu,Kalanipakkam,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C34,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Kalathur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C35,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Kalvay,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C36,Cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Kanakapattu,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C37,"Megalithic cists and cairns with Bounding stone 
circles.",Tamil Nadu,Chennai Circle,Chengalpattu,Kandalur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C38,Megalithic cists and cairns with stone circles.,Tamil Nadu,Chennai Circle,Chengalpattu,Kattuputhur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C39,Megalithic cairns and cists with stone circles.,Tamil Nadu,Chennai Circle,Chengalpattu,Kilampakkam,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C40,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Kottamedu,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C41,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Kumili,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C42,Megalithic cairns and cist with bounding circles.,Tamil Nadu,Chennai Circle,Chengalpattu,Kunnavakkam,12.85391,79.89484,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C43,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Kuravanmedu,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C44,"a) Dhenupurisvara Temple, b)Graden attached to above temple",Tamil Nadu,Chennai Circle,Chengalpattu,Madambakkam,12.898649104930888,80.16019606934056,Thenubureeswarar temple madambakkam.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Thenubureeswarar_temple_madambakkam.jpg?width=640,"Thenupureeswarar Temple, Madambakkam",Centrally Protected Monument of National Importance (ASI)
N-TN-C45,Megalithic cairns and cists with stone circles.,Tamil Nadu,Chennai Circle,Chengalpattu,Madayathur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C46,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Mailai,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C47,Megalithic cists and cairns,Tamil Nadu,Chennai Circle,Chengalpattu,Malaivaiyavur,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C48,Aleva shore Temple,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.616422241103452,80.19933231801579,A distant view of Mahabalipurum shore temple.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/A_distant_view_of_Mahabalipurum_shore_temple.JPG?width=640,Shore Temple,Centrally Protected Monument of National Importance (ASI)
N-TN-C49,Arjuna’s Penance,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6178,80.1926,Arjuna's Penanace 01.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Arjuna%27s_Penanace_01.JPG?width=640,Arjuna's Penance,Centrally Protected Monument of National Importance (ASI)
N-TN-C50,Arjuna’s Ratha,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6088986,80.1896515,Front View of Arjuna's Ratha.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Front_View_of_Arjuna%27s_Ratha.jpg?width=640,Arjuna's Ratha,Centrally Protected Monument of National Importance (ASI)
N-TN-C51,Bhima’s Ratha,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6087808,80.1895684,Mahabalipuram-Pancha Rathas-Bhima's Ratha-WUS01893.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mahabalipuram-Pancha_Rathas-Bhima%27s_Ratha-WUS01893.jpg?width=640,Bhima's Ratha,Centrally Protected Monument of National Importance (ASI)
N-TN-C52,Dharmaraja’s Ratha,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6086342,80.1894638,Dharmaraja Ratha SE Mahabalipuram Sep22 A7C 02542.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dharmaraja_Ratha_SE_Mahabalipuram_Sep22_A7C_02542.jpg?width=640,Dharmaraja Ratha,Centrally Protected Monument of National Importance (ASI)
N-TN-C53,Dharmaraja Rock Cut Throne,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.617942447811727,80.19151119279863,Draupadi’s Bath.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Draupadi%E2%80%99s_Bath.jpg?width=640,Dharmaraja’s Rock-cut Throne,Centrally Protected Monument of National Importance (ASI)
N-TN-C54,Dolostva Mandapa,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.61730907593199,80.19407577802521,Dolotsava Mantapa.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dolotsava_Mantapa.jpg?width=640,"Dolotsava Mantapa, Mamallapuram",Centrally Protected Monument of National Importance (ASI)
N-TN-C55,Draupadi’s Bath,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.617682306081555,80.19139438638548,Mahabalipuram-Draupadi’s Bath-WUS02064.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mahabalipuram-Draupadi%E2%80%99s_Bath-WUS02064.jpg?width=640,Draupadi’s Bath,Centrally Protected Monument of National Importance (ASI)
N-TN-C56,Draupathi Ratha,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6089509,80.1897159,CinqRathaDraupadi.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/CinqRathaDraupadi.jpg?width=640,Draupadi's Ratha,Centrally Protected Monument of National Importance (ASI)
N-TN-C57,Eight Stone Images On A Masonry Platform Known As The Seven Pidaris,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.620184373648046,80.19484073120282,"Seven Pidaris, Mahabalipuram, Tamil Nadu, India (2016).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Seven_Pidaris%2C_Mahabalipuram%2C_Tamil_Nadu%2C_India_%282016%29.jpg?width=640,Seven Pidaris,Centrally Protected Monument of National Importance (ASI)
N-TN-C58,"Huge Stone Figures Of The Lion, Elephant, And A Bull",Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6089,80.1895872,"Pancha_Rathas,_Pallave_period,_ca._630-38_CE,_Mahabalipuram_(3)_(37427256786).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Pancha_Rathas%2C_Pallave_period%2C_ca._630-38_CE%2C_Mahabalipuram_%283%29_%2837427256786%29.jpg?width=640,Sculptures at the Pancha Rathas,Centrally Protected Monument of National Importance (ASI)
N-TN-C59,Olakkanesvara Temple,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.615149292263009,80.19149416323194,Olakkannesvara Temple Mahabalipuram Sep22 A7C 02565.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Olakkannesvara_Temple_Mahabalipuram_Sep22_A7C_02565.jpg?width=640,Olakkanesvara Temple,Centrally Protected Monument of National Importance (ASI)
N-TN-C60,Kotikal Mandapa,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.619751228295737,80.19235112040806,Kotikal Mandapa - 2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Kotikal_Mandapa_-_2.jpg?width=640,Kotikal Mandapam,Centrally Protected Monument of National Importance (ASI)
N-TN-C61,Krishna Mandapam,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.617425780378085,80.19263117239622,Krishna Mandapa Exterior NE Mahabalipuram Sep22 A7C 02520.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Krishna_Mandapa_Exterior_NE_Mahabalipuram_Sep22_A7C_02520.jpg?width=640,Krishna Mandapam,Centrally Protected Monument of National Importance (ASI)
N-TN-C62,Krishna’s Butter Ball,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6191,80.1923,Krishna ball.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Krishna_ball.jpg?width=640,Krishna's Butterball,Centrally Protected Monument of National Importance (ASI)
N-TN-C63,Large unfinished rock sculpture similar to Arjuna’s Penance near the light-house.,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.61509,80.19215,Light-House-Mahabalipuram-Chennai-1.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Light-House-Mahabalipuram-Chennai-1.JPG?width=640,Large unfinished rock sculpture near Lighthouse,Centrally Protected Monument of National Importance (ASI)
N-TN-C64,Mahishamardini Rock Cut Mandapa,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.6167,80.1917,Mahabalipuram Mahishasura 2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mahabalipuram_Mahishasura_2.jpg?width=640,Mahishasuramardini Cave Temple,Centrally Protected Monument of National Importance (ASI)
N-TN-C65,Mahishasura Mardini Rock Standing In The Sea To The North Of Shore Temple,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.617347442080074,80.19913942906526,Mahishasura Mardini Rock.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mahishasura_Mardini_Rock.jpg?width=640,Mahishasura Mardini Rock,Centrally Protected Monument of National Importance (ASI)
N-TN-C66,Mukundanayanar Temple,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.627173756149988,80.19489005977557,Mukundanayaranar Temple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mukundanayaranar_Temple.jpg?width=640,Mukundanayaranar Temple,Centrally Protected Monument of National Importance (ASI)
N-TN-C67,"Rock Cut Sculpture, Representing The Group Of Elephants, Monkey And Peacock",Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.619843768869291,80.19283397027489,"Rock Cut Sculpture, Representing The Group Of Elephants, Monkey And Peacock 2K22TNKAN (2).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Rock_Cut_Sculpture%2C_Representing_The_Group_Of_Elephants%2C_Monkey_And_Peacock_2K22TNKAN_%282%29.jpg?width=640,"Rock-Cut Sculpture Representing a Group of Elephants, a Monkey, and a Peacock",Centrally Protected Monument of National Importance (ASI)
N-TN-C68,Rock Cut Ganesha Temple,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.61842,80.1925,Ganesha Ratha Mahabalipuram Sep22 A7C 02582.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ganesha_Ratha_Mahabalipuram_Sep22_A7C_02582.jpg?width=640,Ganesha Ratha,Centrally Protected Monument of National Importance (ASI)
N-TN-C69,Rock Cut Varaha Temple Containing Varaha And Vamana Incarnation Of Vishnu,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.618092124337327,80.192337136454,Vsvarahacave.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Vsvarahacave.jpg?width=640,Varaha Cave Temple,Centrally Protected Monument of National Importance (ASI)
N-TN-C70,Rayagopuram(Unfinished),Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.617614081147346,80.19228023206242,Mahabalipuram-Rayar Gopuram-WUS02051.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mahabalipuram-Rayar_Gopuram-WUS02051.jpg?width=640,Rayar Gopuram,Centrally Protected Monument of National Importance (ASI)
N-TN-C71,Nakula Sahadeva Ratha,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.608993480865854,80.18958821456773,Pancha Ratha-1.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Pancha_Ratha-1.JPG?width=640,Nakula Sahadeva Ratha,Centrally Protected Monument of National Importance (ASI)
N-TN-C72,Small Monbolithic Temple Known As  Valayankuttai Ratha,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.61882778764224,80.18743796997626,Mahabalipuram-Valayankuttai Ratha-WUS02005.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mahabalipuram-Valayankuttai_Ratha-WUS02005.jpg?width=640,Valayankuttai Ratha,Centrally Protected Monument of National Importance (ASI)
N-TN-C73,Stone Sculpture Representing The Group Of Monkeys,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.617997498374901,80.19274353985823,Monkeys Grooming Sculpture Mahablipuram Sep22 A7C 02491.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Monkeys_Grooming_Sculpture_Mahablipuram_Sep22_A7C_02491.jpg?width=640,The Group Of Monkeys,Centrally Protected Monument of National Importance (ASI)
N-TN-C74,Triple-celled rock-cut shrine Trimurti temple with Gopi’s Churn in front of it,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.619833809347142,80.19270314660321,Triple-celled rock-cut shrine with Gopi’s Churn in front of it-2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Triple-celled_rock-cut_shrine_with_Gopi%E2%80%99s_Churn_in_front_of_it-2.jpg?width=640,Trimurti cave temple in Mahabalipuram,Centrally Protected Monument of National Importance (ASI)
N-TN-C75,Two Rock Cut Temples At North East Corner Of The Koneri Pallam Tank,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.618757698059731,80.19115566637599,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C76,Two Small-Carved Rocks To The South Of The Shore Temple.,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.61443622118371,80.19798380576611,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C77,Two Small Monolithic Temples Known As Pidari Amman Ratha,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.620301093634689,80.18762054424461,Mahabalipuram-Pidari Rathas-WUS02002.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mahabalipuram-Pidari_Rathas-WUS02002.jpg?width=640,Pidari Rathas,Centrally Protected Monument of National Importance (ASI)
N-TN-C78,Two Unfinished Excavations Near The Light House,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C79,Unfinished Excavation close to the Triple Celled Rock-cut Shrine with Gopi’s churn in front of it.,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C80,Unfinished Excavations South Of Draupadi Rath,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,,,,,,Centrally Protected Monument of National Importance (ASI)
N-TN-C81,Unfinished Ratha And Stone Couch,Tamil Nadu,Chennai Circle,Chengalpattu,Mamallapuram,12.61493,80.19168,"Mahishasuramardini Mandapam, Pallave period, 7th century, Mahabalipuram (7) (37216208270).jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Mahishasuramardini_Mandapam%2C_Pallave_period%2C_7th_century%2C_Mahabalipuram_%287%29_%2837216208270%29.jpg?width=640,"Unfinished rock-cut temple, Mahabalipuram",Centrally Protected Monument of National Importance (ASI)
